time,SPAM_Off_X_MTQ_Z,SPAM_Off_Y_MTQ_X,SPAM_Off_Y_MTQ_Y,SPAM_Off_Y_MTQ_Z
1586452143,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586452200,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586452258,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586452330,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586452387,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586452445,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586452502,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586452560,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586452617,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586452689,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586452747,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586452804,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586453178,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586453221,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586453279,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586453408,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586453638,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586457838,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586457910,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586457967,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586458025,6.123287671232877,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586458082,-0.863013698630137,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586458140,-0.863013698630137,4.123287671232877,-6.506849315068493,-1.6986301369863013
1586458197,-0.863013698630137,3.6986301369863015,-3.506849315068493,-1.6986301369863013
1586458269,-0.863013698630137,3.6986301369863015,-3.506849315068493,-1.6986301369863013
1586458327,-0.863013698630137,3.6986301369863015,-3.506849315068493,-3.1232876712328768
1586458384,-0.863013698630137,3.6986301369863015,-3.506849315068493,-3.1232876712328768
1586458442,-0.863013698630137,3.6986301369863015,-3.506849315068493,-3.1232876712328768
1586458499,-0.863013698630137,3.6986301369863015,-3.506849315068493,-3.1232876712328768
1586458557,-0.863013698630137,3.6986301369863015,-3.506849315068493,-3.1232876712328768
1586458988,-0.863013698630137,3.6986301369863015,-3.506849315068493,-3.1232876712328768
1586459161,-0.863013698630137,3.6986301369863015,-3.506849315068493,-3.1232876712328768
1586459276,-0.863013698630137,3.6986301369863015,-3.506849315068493,-3.1232876712328768
1586459348,-0.863013698630137,3.6986301369863015,-3.506849315068493,-3.1232876712328768
1586459405,-0.863013698630137,3.6986301369863015,-3.506849315068493,-3.1232876712328768
1586461692,-0.863013698630137,3.6986301369863015,-3.506849315068493,-3.1232876712328768
1586461750,-0.863013698630137,3.6986301369863015,-3.506849315068493,-3.1232876712328768
