time,Accumulated_Charge_Min,Accumulated_Charge_Max,Accumulated_Charge_Avg
1581192560,19.481241861979168,40.0284423828125,39.6549072265625
1581192618,19.481241861979168,40.0284423828125,39.645222981770836
1581192680,19.481241861979168,40.0284423828125,39.701253255208336
1581192800,19.481241861979168,40.0284423828125,39.755208333333336
1581192858,19.481241861979168,40.0284423828125,39.695027669270836
1581192920,19.481241861979168,40.0284423828125,39.689493815104164
1581210201,19.481241861979168,40.0284423828125,39.66943359375
1581210258,19.481241861979168,40.0284423828125,39.656982421875
1581210321,19.481241861979168,40.0284423828125,39.616861979166664
1581210345,19.481241861979168,40.0284423828125,39.629313151041664
1581210378,19.481241861979168,40.0284423828125,39.661824544270836
1581210441,19.481241861979168,40.0284423828125,39.6922607421875
1581210498,19.481241861979168,40.0284423828125,39.740681966145836
1581210560,19.481241861979168,40.0284423828125,39.755208333333336
1581210618,19.481241861979168,40.0284423828125,39.739298502604164
1581210680,19.481241861979168,40.0284423828125,39.7088623046875
1581210738,19.481241861979168,40.0284423828125,39.715087890625
