time,Status,Control,Last_Charge_Time
1583225337,0x0,0x0,0.0
1583225394,0x0,0x0,0.0
1583225452,0x0,0x0,0.0
1583225524,0x0,0x0,0.0
1583225581,0x0,0x0,0.0
1583225639,0x0,0x0,0.0
1583225696,0x0,0x0,0.0
1583225754,0x0,0x0,0.0
1583225826,0x0,0x0,0.0
1583225883,0x0,0x0,0.0
1583225941,0x0,0x0,0.0
1583225998,0x0,0x0,0.0
1583226056,0x0,0x0,0.0
1583226113,0x0,0x0,0.0
1583229306,0x0,0x0,0.0
1583229363,0x0,0x0,0.0
1583231046,0x0,0x0,0.0
1583231103,0x0,0x0,0.0
1583231161,0x0,0x0,0.0
1583231218,0x0,0x0,0.0
1583231276,0x0,0x0,0.0
1583231333,0x0,0x0,0.0
1583231405,0x0,0x0,0.0
1583231463,0x0,0x0,0.0
1583231520,0x0,0x0,0.0
1583231578,0x0,0x0,0.0
1583231635,0x0,0x0,0.0
1583231693,0x0,0x0,0.0
1583231765,0x0,0x0,0.0
1583231822,0x0,0x0,0.0
1583231880,0x0,0x0,0.0
1583231937,0x0,0x0,0.0
1583231995,0x0,0x0,0.0
1583235245,0x0,0x0,0.0
1583235418,0x0,0x0,0.0
1583235475,0x0,0x0,0.0
1583236683,0x0,0x0,0.0
1583236856,0x0,0x0,0.0
1583236913,0x0,0x0,0.0
1583236985,0x0,0x0,0.0
1583237043,0x0,0x0,0.0
1583237100,0x0,0x0,0.0
1583237158,0x0,0x0,0.0
1583237215,0x0,0x0,0.0
1583237273,0x0,0x0,0.0
1583237345,0x0,0x0,0.0
1583237402,0x0,0x0,0.0
1583237460,0x0,0x0,0.0
1583237517,0x0,0x0,0.0
1583237575,0x0,0x0,0.0
1583237632,0x0,0x0,0.0
1583237704,0x0,0x0,0.0
1583237762,0x0,0x0,0.0
1583237819,0x0,0x0,0.0
1583237877,0x0,0x0,0.0
1583237934,0x0,0x0,0.0
1583242795,0x0,0x0,0.0
1583242852,0x0,0x0,0.0
1583242924,0x0,0x0,0.0
1583242982,0x0,0x0,0.0
1583243039,0x0,0x0,0.0
1583243097,0x0,0x0,0.0
1583243154,0x0,0x0,0.0
1583243212,0x0,0x0,0.0
1583243284,0x0,0x0,0.0
1583243341,0x0,0x0,0.0
1583243399,0x0,0x0,0.0
1583243456,0x0,0x0,0.0
1583243514,0x0,0x0,0.0
1583243586,0x0,0x0,0.0
1583243643,0x0,0x0,0.0
1583243701,0x0,0x0,0.0
1583243758,0x0,0x0,0.0
1583243816,0x0,0x0,0.0
1583243873,0x0,0x0,0.0
1583243945,0x0,0x0,0.0
1583248734,0x0,0x0,0.0
1583248856,0x0,0x0,0.0
1583248914,0x0,0x0,0.0
1583248972,0x0,0x0,0.0
1583249034,0x0,0x0,0.0
1583249096,0x0,0x0,0.0
1583249154,0x0,0x0,0.0
1583249216,0x0,0x0,0.0
1583249274,0x0,0x0,0.0
1583249336,0x0,0x0,0.0
1583249394,0x0,0x0,0.0
1583249456,0x0,0x0,0.0
1583249524,0x0,0x0,0.0
1583249581,0x0,0x0,0.0
1583249639,0x0,0x0,0.0
1583249696,0x0,0x0,0.0
1583249754,0x0,0x0,0.0
1583253536,0x0,0x0,0.0
1583253593,0x0,0x0,0.0
1583253723,0x0,0x0,0.0
1583254615,0x0,0x0,0.0
1583254734,0x0,0x0,0.0
1583254796,0x0,0x0,0.0
1583254854,0x0,0x0,0.0
1583254916,0x0,0x0,0.0
1583254974,0x0,0x0,0.0
1583255036,0x0,0x0,0.0
1583255094,0x0,0x0,0.0
1583255156,0x0,0x0,0.0
1583255213,0x0,0x0,0.0
1583256485,0x0,0x0,0.0
1583260554,0x0,0x0,0.0
1583260612,0x0,0x0,0.0
1583260684,0x0,0x0,0.0
1583260741,0x0,0x0,0.0
1583271354,0x0,0x0,0.0
1583271412,0x0,0x0,0.0
1583271541,0x0,0x0,0.0
1583271599,0x0,0x0,0.0
1583277293,0x0,0x0,0.0
1583277595,0x0,0x0,0.0
1583277653,0x0,0x0,0.0
1583282284,0x0,0x0,0.0
1583282945,0x0,0x0,0.0
1583283003,0x0,0x0,0.0
1583283060,0x0,0x0,0.0
1583283118,0x0,0x0,0.0
1583283175,0x0,0x0,0.0
1583283233,0x0,0x0,0.0
1583283305,0x0,0x0,0.0
1583283420,0x0,0x0,0.0
1583283477,0x0,0x0,0.0
1583283535,0x0,0x0,0.0
1583287676,0x0,0x0,0.0
1583287734,0x0,0x0,0.0
1583287863,0x0,0x0,0.0
1583287921,0x0,0x0,0.0
1583287978,0x0,0x0,0.0
1583288093,0x0,0x0,0.0
1583290020,0x0,0x0,0.0
1583290265,0x0,0x0,0.0
1583290322,0x0,0x0,0.0
1583293501,0x0,0x0,0.0
1583293558,0x0,0x0,0.0
1583293616,0x0,0x0,0.0
1583293673,0x0,0x0,0.0
1583293803,0x0,0x0,0.0
1583293860,0x0,0x0,0.0
1583293975,0x0,0x0,0.0
1583295715,0x0,0x0,0.0
1583295773,0x0,0x0,0.0
1583295845,0x0,0x0,0.0
1583295902,0x0,0x0,0.0
1583295960,0x0,0x0,0.0
1583296017,0x0,0x0,0.0
1583296075,0x0,0x0,0.0
1583296132,0x0,0x0,0.0
1583298304,0x0,0x0,0.0
1583298361,0x0,0x0,0.0
1583298419,0x0,0x0,0.0
1583298476,0x0,0x0,0.0
1583298534,0x0,0x0,0.0
1583298663,0x0,0x0,0.0
1583298721,0x0,0x0,0.0
1583299325,0x0,0x0,0.0
1583299382,0x0,0x0,0.0
1583299497,0x0,0x0,0.0
1583299555,0x0,0x0,0.0
1583299612,0x0,0x0,0.0
1583301784,0x0,0x0,0.0
1583301841,0x0,0x0,0.0
1583301899,0x0,0x0,0.0
1583301957,0x0,0x0,0.0
1583304056,0x0,0x0,0.0
1583304114,0x0,0x0,0.0
1583304186,0x0,0x0,0.0
1583304243,0x0,0x0,0.0
1583304301,0x0,0x0,0.0
1583304358,0x0,0x0,0.0
1583304416,0x0,0x0,0.0
1583304473,0x0,0x0,0.0
1583304545,0x0,0x0,0.0
1583304603,0x0,0x0,0.0
1583304660,0x0,0x0,0.0
1583304718,0x0,0x0,0.0
1583305135,0x0,0x0,0.0
1583305192,0x0,0x0,0.0
1583305264,0x0,0x0,0.0
1583305322,0x0,0x0,0.0
1583305379,0x0,0x0,0.0
1583305437,0x0,0x0,0.0
1583305494,0x0,0x0,0.0
1583305854,0x0,0x0,0.0
1583309938,0x0,0x0,0.0
1583309995,0x0,0x0,0.0
1583310053,0x0,0x0,0.0
1583310182,0x0,0x0,0.0
1583310240,0x0,0x0,0.0
1583310297,0x0,0x0,0.0
1583310355,0x0,0x0,0.0
1583310412,0x0,0x0,0.0
1583310484,0x0,0x0,0.0
1583310542,0x0,0x0,0.0
1583310599,0x0,0x0,0.0
1583311074,0x0,0x0,0.0
1583311146,0x0,0x0,0.0
1583311203,0x0,0x0,0.0
1583311261,0x0,0x0,0.0
1583313720,0x0,0x0,0.0
1583313778,0x0,0x0,0.0
1583313835,0x0,0x0,0.0
1583315460,0x0,0x0,0.0
1583315518,0x0,0x0,0.0
1583315575,0x0,0x0,0.0
1583315633,0x0,0x0,0.0
1583315705,0x0,0x0,0.0
1583315762,0x0,0x0,0.0
1583315820,0x0,0x0,0.0
1583315877,0x0,0x0,0.0
1583315935,0x0,0x0,0.0
1583315992,0x0,0x0,0.0
1583316064,0x0,0x0,0.0
1583316122,0x0,0x0,0.0
1583316179,0x0,0x0,0.0
1583316237,0x0,0x0,0.0
1583316294,0x0,0x0,0.0
1583316352,0x0,0x0,0.0
1583316424,0x0,0x0,0.0
1583316481,0x0,0x0,0.0
1583319659,0x0,0x0,0.0
1583319717,0x0,0x0,0.0
1583319774,0x0,0x0,0.0
1583319832,0x0,0x0,0.0
1583321284,0x0,0x0,0.0
1583321342,0x0,0x0,0.0
1583321399,0x0,0x0,0.0
1583321457,0x0,0x0,0.0
1583321514,0x0,0x0,0.0
1583321572,0x0,0x0,0.0
1583321644,0x0,0x0,0.0
1583321701,0x0,0x0,0.0
1583321759,0x0,0x0,0.0
1583321874,0x0,0x0,0.0
1583321946,0x0,0x0,0.0
1583322003,0x0,0x0,0.0
1583322061,0x0,0x0,0.0
1583322118,0x0,0x0,0.0
1583322176,0x0,0x0,0.0
1583322233,0x0,0x0,0.0
1583322305,0x0,0x0,0.0
1583322363,0x0,0x0,0.0
1583322420,0x0,0x0,0.0
1583325541,0x0,0x0,0.0
1583327223,0x0,0x0,0.0
1583327281,0x0,0x0,0.0
1583327339,0x0,0x0,0.0
1583327396,0x0,0x0,0.0
1583327454,0x0,0x0,0.0
1583327525,0x0,0x0,0.0
1583327583,0x0,0x0,0.0
1583327641,0x0,0x0,0.0
1583327698,0x0,0x0,0.0
1583327756,0x0,0x0,0.0
1583327813,0x0,0x0,0.0
1583327885,0x0,0x0,0.0
1583327943,0x0,0x0,0.0
1583328000,0x0,0x0,0.0
1583328058,0x0,0x0,0.0
1583328115,0x0,0x0,0.0
1583328173,0x0,0x0,0.0
1583328245,0x0,0x0,0.0
1583328302,0x0,0x0,0.0
1583332444,0x0,0x0,0.0
1583333163,0x0,0x0,0.0
1583333220,0x0,0x0,0.0
1583333278,0x0,0x0,0.0
1583333335,0x0,0x0,0.0
1583333393,0x0,0x0,0.0
1583333465,0x0,0x0,0.0
1583333522,0x0,0x0,0.0
1583333580,0x0,0x0,0.0
1583333637,0x0,0x0,0.0
1583333695,0x0,0x0,0.0
1583333752,0x0,0x0,0.0
1583333824,0x0,0x0,0.0
1583333882,0x0,0x0,0.0
1583333939,0x0,0x0,0.0
1583333997,0x0,0x0,0.0
1583334054,0x0,0x0,0.0
1583334112,0x0,0x0,0.0
1583334241,0x0,0x0,0.0
1583337232,0x0,0x0,0.0
1583337966,0x0,0x0,0.0
1583338023,0x0,0x0,0.0
1583338081,0x0,0x0,0.0
1583338138,0x0,0x0,0.0
1583338196,0x0,0x0,0.0
1583338254,0x0,0x0,0.0
1583338325,0x0,0x0,0.0
1583338383,0x0,0x0,0.0
1583338440,0x0,0x0,0.0
1583339102,0x0,0x0,0.0
1583339159,0x0,0x0,0.0
1583339217,0x0,0x0,0.0
1583339275,0x0,0x0,0.0
1583339332,0x0,0x0,0.0
1583339404,0x0,0x0,0.0
1583339461,0x0,0x0,0.0
1583339519,0x0,0x0,0.0
1583339577,0x0,0x0,0.0
1583344912,0x0,0x0,0.0
1583344984,0x0,0x0,0.0
1583345041,0x0,0x0,0.0
1583345099,0x0,0x0,0.0
1583345156,0x0,0x0,0.0
1583345286,0x0,0x0,0.0
1583345343,0x0,0x0,0.0
1583345458,0x0,0x0,0.0
1583361723,0x0,0x0,0.0
1583361780,0x0,0x0,0.0
1583361838,0x0,0x0,0.0
1583361895,0x0,0x0,0.0
1583361953,0x0,0x0,0.0
1583362025,0x0,0x0,0.0
1583362140,0x0,0x0,0.0
1583364714,0x0,0x0,0.0
1583364786,0x0,0x0,0.0
1583364843,0x0,0x0,0.0
1583364901,0x0,0x0,0.0
1583364958,0x0,0x0,0.0
1583365145,0x0,0x0,0.0
1583367475,0x0,0x0,0.0
1583367533,0x0,0x0,0.0
1583367662,0x0,0x0,0.0
1583367719,0x0,0x0,0.0
1583367777,0x0,0x0,0.0
1583367835,0x0,0x0,0.0
1583367892,0x0,0x0,0.0
1583372106,0x0,0x0,0.0
1583372163,0x0,0x0,0.0
1583372336,0x0,0x0,0.0
1583377858,0x0,0x0,0.0
1583377973,0x0,0x0,0.0
1583378045,0x0,0x0,0.0
1583378102,0x0,0x0,0.0
1583378160,0x0,0x0,0.0
1583378217,0x0,0x0,0.0
1583378275,0x0,0x0,0.0
1583378404,0x0,0x0,0.0
1583378462,0x0,0x0,0.0
1583380317,0x0,0x0,0.0
1583380504,0x0,0x0,0.0
1583380562,0x0,0x0,0.0
1583380619,0x0,0x0,0.0
1583383625,0x0,0x0,0.0
1583383682,0x0,0x0,0.0
1583383740,0x0,0x0,0.0
1583383797,0x0,0x0,0.0
1583383855,0x0,0x0,0.0
1583383912,0x0,0x0,0.0
1583383984,0x0,0x0,0.0
1583384042,0x0,0x0,0.0
1583384214,0x0,0x0,0.0
1583384272,0x0,0x0,0.0
1583384344,0x0,0x0,0.0
1583384401,0x0,0x0,0.0
1583386141,0x0,0x0,0.0
1583386199,0x0,0x0,0.0
1583386256,0x0,0x0,0.0
1583386314,0x0,0x0,0.0
1583386386,0x0,0x0,0.0
1583386443,0x0,0x0,0.0
1583388485,0x0,0x0,0.0
1583388543,0x0,0x0,0.0
1583388600,0x0,0x0,0.0
1583388658,0x0,0x0,0.0
1583388715,0x0,0x0,0.0
1583388773,0x0,0x0,0.0
1583388845,0x0,0x0,0.0
1583388902,0x0,0x0,0.0
1583388960,0x0,0x0,0.0
1583389564,0x0,0x0,0.0
1583389621,0x0,0x0,0.0
1583389679,0x0,0x0,0.0
1583389851,0x0,0x0,0.0
1583390038,0x0,0x0,0.0
1583394180,0x0,0x0,0.0
1583394295,0x0,0x0,0.0
1583394353,0x0,0x0,0.0
1583394425,0x0,0x0,0.0
1583394482,0x0,0x0,0.0
1583394540,0x0,0x0,0.0
1583394597,0x0,0x0,0.0
1583394655,0x0,0x0,0.0
1583394712,0x0,0x0,0.0
1583394784,0x0,0x0,0.0
1583395618,0x0,0x0,0.0
1583398020,0x0,0x0,0.0
1583398077,0x0,0x0,0.0
1583400004,0x0,0x0,0.0
1583400062,0x0,0x0,0.0
1583400119,0x0,0x0,0.0
1583400177,0x0,0x0,0.0
1583400234,0x0,0x0,0.0
1583400292,0x0,0x0,0.0
1583400364,0x0,0x0,0.0
1583400421,0x0,0x0,0.0
1583400479,0x0,0x0,0.0
1583400536,0x0,0x0,0.0
1583400666,0x0,0x0,0.0
1583400723,0x0,0x0,0.0
1583403959,0x0,0x0,0.0
1583404017,0x0,0x0,0.0
1583404074,0x0,0x0,0.0
1583404132,0x0,0x0,0.0
1583404203,0x0,0x0,0.0
1583404261,0x0,0x0,0.0
1583405512,0x0,0x0,0.0
1583405584,0x0,0x0,0.0
1583405814,0x0,0x0,0.0
1583405872,0x0,0x0,0.0
1583405944,0x0,0x0,0.0
1583406001,0x0,0x0,0.0
1583406059,0x0,0x0,0.0
1583406116,0x0,0x0,0.0
1583406174,0x0,0x0,0.0
1583406246,0x0,0x0,0.0
1583406303,0x0,0x0,0.0
1583406361,0x0,0x0,0.0
1583406418,0x0,0x0,0.0
1583406476,0x0,0x0,0.0
1583406533,0x0,0x0,0.0
1583406663,0x0,0x0,0.0
1583409783,0x0,0x0,0.0
1583409841,0x0,0x0,0.0
1583409898,0x0,0x0,0.0
1583409956,0x0,0x0,0.0
1583411883,0x0,0x0,0.0
1583411940,0x0,0x0,0.0
1583411998,0x0,0x0,0.0
1583412055,0x0,0x0,0.0
1583412113,0x0,0x0,0.0
1583412185,0x0,0x0,0.0
1583412242,0x0,0x0,0.0
1583412300,0x0,0x0,0.0
1583412357,0x0,0x0,0.0
1583412415,0x0,0x0,0.0
1583412472,0x0,0x0,0.0
1583412544,0x0,0x0,0.0
1583412602,0x0,0x0,0.0
1583412659,0x0,0x0,0.0
1583412717,0x0,0x0,0.0
1583417635,0x0,0x0,0.0
1583417693,0x0,0x0,0.0
1583417764,0x0,0x0,0.0
1583417822,0x0,0x0,0.0
1583417880,0x0,0x0,0.0
1583417937,0x0,0x0,0.0
1583417995,0x0,0x0,0.0
1583418052,0x0,0x0,0.0
1583418124,0x0,0x0,0.0
1583418182,0x0,0x0,0.0
1583418239,0x0,0x0,0.0
1583418297,0x0,0x0,0.0
1583418354,0x0,0x0,0.0
1583418412,0x0,0x0,0.0
1583418484,0x0,0x0,0.0
1583418541,0x0,0x0,0.0
1583418599,0x0,0x0,0.0
1583421719,0x0,0x0,0.0
1583422438,0x0,0x0,0.0
1583422496,0x0,0x0,0.0
1583422553,0x0,0x0,0.0
1583422625,0x0,0x0,0.0
1583422683,0x0,0x0,0.0
1583422740,0x0,0x0,0.0
1583423574,0x0,0x0,0.0
1583423632,0x0,0x0,0.0
1583423704,0x0,0x0,0.0
1583423761,0x0,0x0,0.0
1583423819,0x0,0x0,0.0
1583423876,0x0,0x0,0.0
1583423934,0x0,0x0,0.0
1583424006,0x0,0x0,0.0
1583424063,0x0,0x0,0.0
1583424293,0x0,0x0,0.0
1583425444,0x0,0x0,0.0
1583429585,0x0,0x0,0.0
1583429643,0x0,0x0,0.0
1583435338,0x0,0x0,0.0
1583435395,0x0,0x0,0.0
1583446023,0x0,0x0,0.0
1583446080,0x0,0x0,0.0
1583446138,0x0,0x0,0.0
1583446195,0x0,0x0,0.0
1583446253,0x0,0x0,0.0
1583446325,0x0,0x0,0.0
1583446382,0x0,0x0,0.0
1583446555,0x0,0x0,0.0
1583446612,0x0,0x0,0.0
1583451904,0x0,0x0,0.0
1583451962,0x0,0x0,0.0
1583452019,0x0,0x0,0.0
1583452134,0x0,0x0,0.0
1583452192,0x0,0x0,0.0
1583452264,0x0,0x0,0.0
1583452321,0x0,0x0,0.0
1583452379,0x0,0x0,0.0
1583456823,0x0,0x0,0.0
1583456938,0x0,0x0,0.0
1583457053,0x0,0x0,0.0
1583457125,0x0,0x0,0.0
1583458922,0x0,0x0,0.0
1583462273,0x0,0x0,0.0
1583462345,0x0,0x0,0.0
1583462402,0x0,0x0,0.0
1583462517,0x0,0x0,0.0
1583462575,0x0,0x0,0.0
1583462632,0x0,0x0,0.0
1583462762,0x0,0x0,0.0
1583462934,0x0,0x0,0.0
1583464804,0x0,0x0,0.0
1583464862,0x0,0x0,0.0
1583464919,0x0,0x0,0.0
1583464977,0x0,0x0,0.0
1583465034,0x0,0x0,0.0
1583465092,0x0,0x0,0.0
1583467378,0x0,0x0,0.0
1583467436,0x0,0x0,0.0
1583467493,0x0,0x0,0.0
1583468155,0x0,0x0,0.0
1583468212,0x0,0x0,0.0
1583468342,0x0,0x0,0.0
1583468399,0x0,0x0,0.0
1583468457,0x0,0x0,0.0
1583468514,0x0,0x0,0.0
1583469233,0x0,0x0,0.0
1583469305,0x0,0x0,0.0
1583470556,0x0,0x0,0.0
1583470614,0x0,0x0,0.0
1583470686,0x0,0x0,0.0
1583470743,0x0,0x0,0.0
1583473073,0x0,0x0,0.0
1583473145,0x0,0x0,0.0
1583473202,0x0,0x0,0.0
1583473260,0x0,0x0,0.0
1583473317,0x0,0x0,0.0
1583473375,0x0,0x0,0.0
1583474036,0x0,0x0,0.0
1583474223,0x0,0x0,0.0
1583474281,0x0,0x0,0.0
1583474338,0x0,0x0,0.0
1583474396,0x0,0x0,0.0
1583474454,0x0,0x0,0.0
1583474525,0x0,0x0,0.0
1583478653,0x0,0x0,0.0
1583478725,0x0,0x0,0.0
1583478782,0x0,0x0,0.0
1583478840,0x0,0x0,0.0
1583478897,0x0,0x0,0.0
1583478955,0x0,0x0,0.0
1583479012,0x0,0x0,0.0
1583479084,0x0,0x0,0.0
1583479142,0x0,0x0,0.0
1583479199,0x0,0x0,0.0
1583479257,0x0,0x0,0.0
1583479314,0x0,0x0,0.0
1583479976,0x0,0x0,0.0
1583480105,0x0,0x0,0.0
1583480220,0x0,0x0,0.0
1583482564,0x0,0x0,0.0
1583482622,0x0,0x0,0.0
1583482679,0x0,0x0,0.0
1583482794,0x0,0x0,0.0
1583484304,0x0,0x0,0.0
1583484362,0x0,0x0,0.0
1583484419,0x0,0x0,0.0
1583484477,0x0,0x0,0.0
1583484534,0x0,0x0,0.0
1583484592,0x0,0x0,0.0
1583484664,0x0,0x0,0.0
1583484721,0x0,0x0,0.0
1583484779,0x0,0x0,0.0
1583484836,0x0,0x0,0.0
1583484894,0x0,0x0,0.0
1583484966,0x0,0x0,0.0
1583485023,0x0,0x0,0.0
1583485081,0x0,0x0,0.0
1583488432,0x0,0x0,0.0
1583488504,0x0,0x0,0.0
1583488561,0x0,0x0,0.0
1583488619,0x0,0x0,0.0
1583488676,0x0,0x0,0.0
1583490244,0x0,0x0,0.0
1583490301,0x0,0x0,0.0
1583490359,0x0,0x0,0.0
1583490416,0x0,0x0,0.0
1583490474,0x0,0x0,0.0
1583490546,0x0,0x0,0.0
1583490603,0x0,0x0,0.0
1583490661,0x0,0x0,0.0
1583490718,0x0,0x0,0.0
1583490776,0x0,0x0,0.0
1583490833,0x0,0x0,0.0
1583490905,0x0,0x0,0.0
1583490963,0x0,0x0,0.0
1583491020,0x0,0x0,0.0
1583494313,0x0,0x0,0.0
1583496125,0x0,0x0,0.0
1583496183,0x0,0x0,0.0
1583496240,0x0,0x0,0.0
1583496298,0x0,0x0,0.0
1583496355,0x0,0x0,0.0
1583496413,0x0,0x0,0.0
1583496485,0x0,0x0,0.0
1583496657,0x0,0x0,0.0
1583496715,0x0,0x0,0.0
1583496772,0x0,0x0,0.0
1583496844,0x0,0x0,0.0
1583496902,0x0,0x0,0.0
1583496959,0x0,0x0,0.0
1583497017,0x0,0x0,0.0
1583497074,0x0,0x0,0.0
1583497132,0x0,0x0,0.0
1583497204,0x0,0x0,0.0
1583501993,0x0,0x0,0.0
1583502064,0x0,0x0,0.0
1583502122,0x0,0x0,0.0
1583502179,0x0,0x0,0.0
1583502237,0x0,0x0,0.0
1583502295,0x0,0x0,0.0
1583502352,0x0,0x0,0.0
1583502424,0x0,0x0,0.0
1583502481,0x0,0x0,0.0
1583502539,0x0,0x0,0.0
1583502597,0x0,0x0,0.0
1583502654,0x0,0x0,0.0
1583502726,0x0,0x0,0.0
1583502783,0x0,0x0,0.0
1583502841,0x0,0x0,0.0
1583502899,0x0,0x0,0.0
1583502956,0x0,0x0,0.0
1583503014,0x0,0x0,0.0
1583506983,0x0,0x0,0.0
1583507040,0x0,0x0,0.0
1583507213,0x0,0x0,0.0
1583507285,0x0,0x0,0.0
1583508004,0x0,0x0,0.0
1583508061,0x0,0x0,0.0
1583508119,0x0,0x0,0.0
1583508176,0x0,0x0,0.0
1583508233,0x0,0x0,0.0
1583508295,0x0,0x0,0.0
1583508352,0x0,0x0,0.0
1583508415,0x0,0x0,0.0
1583508472,0x0,0x0,0.0
1583508535,0x0,0x0,0.0
1583508592,0x0,0x0,0.0
1583508895,0x0,0x0,0.0
1583512677,0x0,0x0,0.0
1583512735,0x0,0x0,0.0
1583512792,0x0,0x0,0.0
1583512864,0x0,0x0,0.0
1583512921,0x0,0x0,0.0
1583512979,0x0,0x0,0.0
1583513037,0x0,0x0,0.0
1583513094,0x0,0x0,0.0
1583513166,0x0,0x0,0.0
1583513813,0x0,0x0,0.0
1583513885,0x0,0x0,0.0
1583513942,0x0,0x0,0.0
1583514000,0x0,0x0,0.0
1583514058,0x0,0x0,0.0
1583514115,0x0,0x0,0.0
1583530437,0x0,0x0,0.0
1583530739,0x0,0x0,0.0
1583530797,0x0,0x0,0.0
1583530912,0x0,0x0,0.0
1583530984,0x0,0x0,0.0
1583535600,0x0,0x0,0.0
1583536319,0x0,0x0,0.0
1583536376,0x0,0x0,0.0
1583536563,0x0,0x0,0.0
1583536678,0x0,0x0,0.0
1583536736,0x0,0x0,0.0
1583536793,0x0,0x0,0.0
1583536865,0x0,0x0,0.0
1583540993,0x0,0x0,0.0
1583541180,0x0,0x0,0.0
1583541295,0x0,0x0,0.0
1583541352,0x0,0x0,0.0
1583541424,0x0,0x0,0.0
1583546702,0x0,0x0,0.0
1583546759,0x0,0x0,0.0
1583546817,0x0,0x0,0.0
1583546874,0x0,0x0,0.0
1583546932,0x0,0x0,0.0
1583547119,0x0,0x0,0.0
1583549334,0x0,0x0,0.0
1583549405,0x0,0x0,0.0
1583549520,0x0,0x0,0.0
1583551922,0x0,0x0,0.0
1583552814,0x0,0x0,0.0
1583552886,0x0,0x0,0.0
1583552943,0x0,0x0,0.0
1583553058,0x0,0x0,0.0
1583555043,0x0,0x0,0.0
1583555100,0x0,0x0,0.0
1583555158,0x0,0x0,0.0
1583555215,0x0,0x0,0.0
1583555345,0x0,0x0,0.0
1583555402,0x0,0x0,0.0
1583557444,0x0,0x0,0.0
1583557502,0x0,0x0,0.0
1583557559,0x0,0x0,0.0
1583557617,0x0,0x0,0.0
1583557674,0x0,0x0,0.0
1583557732,0x0,0x0,0.0
1583557804,0x0,0x0,0.0
1583557861,0x0,0x0,0.0
1583557919,0x0,0x0,0.0
1583557976,0x0,0x0,0.0
1583558336,0x0,0x0,0.0
1583558393,0x0,0x0,0.0
1583558465,0x0,0x0,0.0
1583558523,0x0,0x0,0.0
1583558580,0x0,0x0,0.0
1583558825,0x0,0x0,0.0
1583558882,0x0,0x0,0.0
1583559112,0x0,0x0,0.0
1583561097,0x0,0x0,0.0
1583563197,0x0,0x0,0.0
1583563254,0x0,0x0,0.0
1583563312,0x0,0x0,0.0
1583563384,0x0,0x0,0.0
1583563441,0x0,0x0,0.0
1583563499,0x0,0x0,0.0
1583563556,0x0,0x0,0.0
1583563614,0x0,0x0,0.0
1583563686,0x0,0x0,0.0
1583563743,0x0,0x0,0.0
1583563801,0x0,0x0,0.0
1583564275,0x0,0x0,0.0
1583564333,0x0,0x0,0.0
1583567094,0x0,0x0,0.0
1583568834,0x0,0x0,0.0
1583568906,0x0,0x0,0.0
1583569013,0x0,0x0,0.0
1583569075,0x0,0x0,0.0
1583569133,0x0,0x0,0.0
1583569195,0x0,0x0,0.0
1583569253,0x0,0x0,0.0
1583569315,0x0,0x0,0.0
1583569373,0x0,0x0,0.0
1583569435,0x0,0x0,0.0
1583569492,0x0,0x0,0.0
1583569555,0x0,0x0,0.0
1583572806,0x0,0x0,0.0
1583572863,0x0,0x0,0.0
1583572921,0x0,0x0,0.0
1583573036,0x0,0x0,0.0
1583573093,0x0,0x0,0.0
1583573165,0x0,0x0,0.0
1583573223,0x0,0x0,0.0
1583574172,0x0,0x0,0.0
1583574833,0x0,0x0,0.0
1583574905,0x0,0x0,0.0
1583574963,0x0,0x0,0.0
1583575020,0x0,0x0,0.0
1583575078,0x0,0x0,0.0
1583575135,0x0,0x0,0.0
1583575193,0x0,0x0,0.0
1583575265,0x0,0x0,0.0
1583575322,0x0,0x0,0.0
1583575380,0x0,0x0,0.0
1583575495,0x0,0x0,0.0
1583578860,0x0,0x0,0.0
1583580715,0x0,0x0,0.0
1583580772,0x0,0x0,0.0
1583580844,0x0,0x0,0.0
1583580902,0x0,0x0,0.0
1583580959,0x0,0x0,0.0
1583581017,0x0,0x0,0.0
1583581074,0x0,0x0,0.0
1583581132,0x0,0x0,0.0
1583581204,0x0,0x0,0.0
1583581261,0x0,0x0,0.0
1583581319,0x0,0x0,0.0
1583581434,0x0,0x0,0.0
1583581506,0x0,0x0,0.0
1583586597,0x0,0x0,0.0
1583586654,0x0,0x0,0.0
1583586712,0x0,0x0,0.0
1583586784,0x0,0x0,0.0
1583586841,0x0,0x0,0.0
1583586899,0x0,0x0,0.0
1583586956,0x0,0x0,0.0
1583587014,0x0,0x0,0.0
1583587086,0x0,0x0,0.0
1583587143,0x0,0x0,0.0
1583587201,0x0,0x0,0.0
1583587258,0x0,0x0,0.0
1583587316,0x0,0x0,0.0
1583587373,0x0,0x0,0.0
1583587445,0x0,0x0,0.0
1583587503,0x0,0x0,0.0
1583587560,0x0,0x0,0.0
1583591400,0x0,0x0,0.0
1583591457,0x0,0x0,0.0
1583591515,0x0,0x0,0.0
1583591572,0x0,0x0,0.0
1583591644,0x0,0x0,0.0
1583592421,0x0,0x0,0.0
1583592536,0x0,0x0,0.0
1583592593,0x0,0x0,0.0
1583592665,0x0,0x0,0.0
1583592723,0x0,0x0,0.0
1583592780,0x0,0x0,0.0
1583592838,0x0,0x0,0.0
1583592895,0x0,0x0,0.0
1583592953,0x0,0x0,0.0
1583593025,0x0,0x0,0.0
1583593082,0x0,0x0,0.0
1583593140,0x0,0x0,0.0
1583597224,0x0,0x0,0.0
1583597282,0x0,0x0,0.0
