time,Panel_3_Voltage_Avg,Panel_1_Current_Min,Panel_1_Current_Max,Panel_1_Current_Avg
1584184237,1.0,-0.010528564453125,1.324676513671875,0.426177978515625
1584184294,0.9400000000000001,-0.010528564453125,1.324676513671875,0.416473388671875
1584184357,0.808,-0.010528564453125,1.324676513671875,0.399261474609375
1584184414,3.084,-0.010528564453125,1.324676513671875,0.2373046875
1584250416,4.5840000000000005,-0.010528564453125,1.324676513671875,0.1213531494140625
1584250473,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584250536,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584250593,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584250655,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584250713,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584250775,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584250833,0.704,-0.010528564453125,1.324676513671875,0.0
1584250895,0.704,-0.010528564453125,1.324676513671875,0.0
1584250953,0.6960000000000001,-0.010528564453125,1.324676513671875,0.0
1584251015,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584251077,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584251135,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584256369,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584256417,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584256474,0.6920000000000001,-0.010528564453125,1.324676513671875,0.0
1584256537,0.7000000000000001,-0.010528564453125,1.324676513671875,0.0
1584256594,0.704,-0.010528564453125,1.324676513671875,0.0
1584256657,0.704,-0.010528564453125,1.324676513671875,0.0
1584256714,0.704,-0.010528564453125,1.324676513671875,0.0
1584256776,0.7000000000000001,-0.010528564453125,1.324676513671875,0.0
1584256834,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584256896,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584257016,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584267995,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584268056,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584268113,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584268175,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584268233,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584268295,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584268353,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584268415,0.6920000000000001,-0.010528564453125,1.324676513671875,0.0
1584268477,0.7000000000000001,-0.010528564453125,1.324676513671875,0.0
1584268535,0.7000000000000001,-0.010528564453125,1.324676513671875,0.0
